X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,target
4,6,2,8,2,2,0,0,4,1,-306.17933100174486
1,4,6,1,9,6,7,7,3,3,26.17344210333694
8,8,1,7,6,9,1,7,2,5,37.300134241374735
7,3,2,7,8,1,0,7,6,6,-118.11062049535091
8,8,1,2,3,2,6,3,9,5,92.43385336449337
2,1,9,4,1,5,0,4,1,2,-203.62187475465328
9,6,9,3,7,9,7,8,6,1,462.066871529831
8,5,3,0,3,3,9,3,9,6,252.50472850704807
3,5,0,5,4,1,3,9,1,2,-220.43782091904376
4,1,4,9,2,5,2,0,1,7,-221.0617292179272
2,5,6,9,7,5,9,5,4,0,100.32871772327503
6,6,5,2,8,7,9,0,8,7,187.62190173118498
6,2,1,7,5,7,8,7,0,6,24.138577979803188
2,8,7,6,2,4,4,2,2,5,17.351940658730186
1,4,0,3,0,1,7,6,0,0,-288.0684065549754
3,1,1,6,9,3,2,10,4,8,-88.51986862898289
4,4,1,6,0,1,3,1,9,1,-191.32678883367504
1,2,9,5,1,5,6,4,5,5,46.17691105308745
9,1,6,3,2,8,4,6,6,1,133.15512586357525
9,1,2,9,6,2,8,7,8,2,166.45156068947324
8,3,8,4,1,0,3,7,3,1,52.30508718072611
6,3,5,8,1,8,5,3,8,8,112.65907569785276
8,1,2,4,1,1,3,7,2,9,-28.83557794887699
1,0,3,5,5,8,4,8,3,6,-175.58997259744427
4,6,8,5,9,5,6,1,4,9,141.91975628916924
7,1,8,3,4,8,4,7,2,0,105.7530885015093
9,8,2,1,5,8,5,2,0,9,144.44216780127442
3,5,5,0,4,8,2,3,3,2,-91.4037198966177
5,7,5,4,1,3,1,7,3,5,-71.0677905445781
8,8,6,0,1,4,8,4,8,8,308.6771243907565
8,3,1,6,9,9,1,2,6,1,-51.40302448004908
3,9,4,1,7,0,8,2,0,6,49.31807884785901
9,2,6,6,2,9,6,9,8,5,398.08166305651577
8,8,6,3,4,0,2,4,5,4,77.91433190924278
4,2,5,7,7,8,3,0,5,9,-18.971072486989076
8,6,9,5,9,8,0,5,1,5,165.89447145155393
0,0,8,6,6,8,1,1,3,3,-297.9265152082052
5,5,2,7,0,4,6,3,1,3,-41.13638708845969
2,3,0,6,2,5,8,4,1,9,-81.55248876209541
4,2,0,4,6,3,6,0,8,1,-232.3766103980409
8,4,2,6,5,5,5,3,0,3,-34.31007471614055
2,8,1,4,1,4,6,4,7,2,-68.87793768876446
9,1,7,0,8,6,3,8,8,5,288.29089066755887
2,6,4,1,3,8,2,7,6,2,-60.94708601397889
3,6,3,1,1,5,9,1,4,4,64.49568381632969
1,8,5,1,6,5,6,5,3,1,-68.41494152719554
6,7,1,4,9,4,4,5,8,3,19.38393837587123
9,4,8,8,7,4,6,3,7,5,299.70009843476095
5,7,8,4,1,3,2,4,1,3,-23.17001636552347
8,6,1,9,5,5,5,3,2,1,10.709504431576057
1,2,6,9,5,7,3,1,5,1,-148.30065874567012
8,6,7,4,8,4,2,1,8,9,133.3946011384217
1,1,3,1,4,2,2,9,2,8,-170.7667881469201
1,9,7,7,0,2,4,9,2,3,9.491745503235911
7,3,8,5,4,1,3,4,9,0,70.57113209979897
8,3,3,2,9,5,6,3,8,2,86.64385004563594
9,8,1,0,1,8,0,4,5,8,45.39032092796402
7,2,0,3,2,1,2,2,6,6,-163.90137600762787
9,4,7,6,9,5,1,1,4,8,32.64188647956555
6,9,1,2,5,5,4,7,4,1,12.114343783036254
6,0,3,7,3,3,5,4,5,7,-48.143780194730994
3,9,2,0,9,2,0,1,2,2,-170.07821743258648
8,4,9,3,1,6,2,8,0,2,166.60089615420458
3,4,5,3,4,2,1,5,8,2,-138.61124282103106
5,9,0,6,2,7,0,0,8,5,-140.9486353004346
6,5,1,5,9,2,9,8,7,3,119.41001767630149
1,1,1,1,6,3,7,8,7,4,-96.88675129409702
6,4,6,0,1,2,8,9,6,8,209.56416840964553
0,9,7,4,0,2,1,7,7,8,-111.24385922205579
1,7,0,5,3,3,5,7,0,3,-218.22602452359808
4,3,3,2,2,1,7,9,5,8,13.793581013370108
1,3,4,1,7,3,2,8,6,3,-140.92563245158468
8,4,2,2,9,7,8,2,6,2,149.9237284827677
4,8,4,5,4,4,4,2,2,10,24.068865509351404
2,0,3,2,0,6,7,8,4,5,-78.38521230829383
7,3,1,5,8,8,8,8,0,2,98.93930216021081
4,2,3,2,1,8,5,3,7,7,-35.18505670470318
1,3,8,1,7,6,5,6,7,4,38.81837720037875
1,8,3,8,2,5,4,5,4,0,-88.94119371439967
2,6,0,5,8,7,1,5,5,4,-285.75078002193374
6,4,2,7,5,2,5,0,7,8,-51.01184249355473
2,0,1,1,1,9,8,7,9,6,-5.066958821171859
7,0,7,1,4,8,2,5,2,7,-7.1185299574741805
7,3,1,4,2,9,8,8,5,7,141.69034202383003
1,4,3,8,5,3,5,4,6,4,-141.23051722669837
4,2,4,8,6,1,5,3,2,4,-110.7967530296088
5,8,2,0,1,1,4,1,6,1,-85.80427922705927
2,4,8,4,2,6,5,8,5,3,65.23216042913526
8,5,6,5,1,9,4,5,8,0,209.3992931020136
6,8,9,7,8,9,7,1,8,6,281.57032894270003
1,7,1,3,1,4,1,0,7,3,-318.5962958518878
2,9,5,8,3,4,1,6,0,4,-119.64781341687512
9,8,8,2,1,5,2,4,0,5,217.71634174648477
9,8,7,9,7,7,2,3,5,6,246.78067701267827
5,6,9,5,8,8,1,4,5,0,70.73339098364421
0,3,4,5,8,8,5,6,5,3,-87.44380342312171
8,8,1,4,3,1,1,9,2,6,15.4506485680987
8,8,8,3,6,0,3,8,0,0,113.99990741473451
5,7,1,1,3,5,8,7,3,2,74.33085327499305
2,2,6,2,6,8,7,2,6,7,29.507976175229075
1,3,6,8,2,3,7,2,7,0,-96.6645895515535
1,2,0,3,6,7,2,4,7,3,-284.6282514406136
0,2,7,4,9,6,4,3,4,5,-139.28715322058227
7,6,0,5,4,0,5,1,6,3,-112.83238378588591
6,7,2,8,3,0,4,3,6,7,-42.66121501289954
7,9,2,4,5,6,8,1,7,5,167.02736535527015
1,6,3,6,7,7,2,6,7,6,-119.43938261079367
8,0,1,9,4,8,6,6,2,1,11.181166303784238
7,1,9,8,0,4,4,1,6,8,88.14227731668244
2,1,5,5,1,8,5,1,2,8,-117.89099764306715
3,1,3,2,2,7,5,1,5,8,-120.13410083121471
8,2,0,0,8,3,0,7,1,4,-165.5680997382748
7,0,7,8,4,8,3,3,5,2,-11.136012551489074
1,2,1,2,6,2,2,5,0,7,-324.5255453982339
8,3,7,0,7,9,0,0,7,1,-53.68075339636771
9,0,4,4,7,7,2,6,8,4,88.7928366658193
0,4,6,5,7,9,2,0,2,8,-228.5311232074335
9,1,7,8,6,6,1,8,2,1,99.0971364031368
8,5,4,3,5,0,3,5,6,9,45.336547293608945
9,3,8,8,9,2,6,0,3,8,262.63639028622026
2,2,1,7,1,3,4,3,6,9,-157.15463855595155
2,7,2,7,1,2,8,9,8,1,48.277955743640995
6,2,6,4,4,3,0,3,1,1,-230.75732960984433
5,6,6,5,3,7,1,1,5,4,-46.76419821107983
0,5,3,1,4,4,9,2,7,6,-5.332775320773269
4,7,1,3,4,1,4,7,7,1,-95.09874556740972
1,5,9,7,5,2,3,5,4,0,-59.11774062874274
1,1,8,8,4,3,9,4,0,8,29.224958841756887
6,5,2,2,4,7,4,6,7,7,34.635213878844155
4,1,6,5,3,2,4,3,6,3,-63.855869410290225
6,7,2,0,2,4,6,1,5,4,-33.32054405665281
9,7,9,0,1,4,5,0,0,3,101.37663699676327
5,4,2,0,0,5,0,3,1,7,-235.49112252043145
1,3,7,2,3,4,7,1,1,4,-96.2285783457873
5,8,4,3,0,6,3,6,2,1,2.27847912757084
7,4,6,4,5,8,1,3,7,9,48.11937128197391
9,8,6,7,6,3,1,4,9,3,187.396156865184
7,2,9,9,5,5,8,3,1,8,263.06076454730373
5,3,3,0,6,7,1,3,1,4,-166.04219416969153
8,7,3,0,4,4,9,9,5,9,358.54534721236143
4,9,3,5,8,3,1,0,1,5,-200.91333587341546
8,1,3,1,0,2,8,7,7,0,112.71171277515259
9,7,6,8,8,0,4,6,0,7,163.63039939658236
4,0,7,1,8,0,8,3,3,0,-27.190422764042033
7,5,2,5,5,2,8,8,2,2,106.37025788995894
4,2,7,5,5,0,8,3,9,4,72.85198238860147
0,4,0,0,5,0,5,9,7,8,-311.70473938491597
7,3,7,2,6,7,9,2,4,7,237.00863435432206
3,2,0,0,3,8,4,8,8,1,-112.72509238956198
4,1,3,2,7,9,7,9,1,5,36.55262493225051
8,9,1,9,5,6,9,8,1,7,278.5139917881889
2,7,2,5,4,8,4,8,2,9,14.154174497968057
6,3,3,6,6,8,1,6,6,1,-58.54873589183504
5,8,0,7,8,7,3,5,2,2,-89.18153481174559
2,4,5,5,8,0,2,4,1,2,-222.75407152756097
6,4,7,8,4,0,5,2,3,1,-28.966549192153575
0,2,1,4,9,9,2,1,7,1,-371.7261499602125
6,0,6,5,7,8,0,1,8,8,-194.74426692545734
0,3,6,6,6,5,3,4,5,8,-162.4145670384848
7,8,0,7,3,5,8,6,2,0,28.04962107077002
3,8,6,9,2,3,1,1,1,1,-109.30299181512635
5,5,4,9,8,7,2,7,8,5,49.45947597929582
0,0,9,7,5,7,5,4,8,2,-70.6917624457844
6,5,6,3,1,8,3,4,8,5,71.48555402385719
2,3,9,2,9,9,1,1,1,7,-56.949752082168
4,8,7,2,5,0,8,8,2,3,158.95669238110935
4,5,4,4,4,2,5,6,7,5,22.480608738971224
1,6,0,5,9,8,5,2,0,8,-333.8655818695835
8,6,9,9,2,3,0,7,5,8,151.11218070237805
1,2,1,1,3,8,8,7,1,7,-119.0844170115069
3,1,1,5,6,9,8,1,5,3,-34.255658998861286
9,4,9,6,3,4,1,7,7,1,190.7355698479184
9,3,8,9,5,2,5,1,9,3,280.57118098798736
1,1,1,5,4,0,0,9,1,2,-395.8809969025278
1,4,3,0,1,9,7,9,1,0,-41.948470305352956
2,2,2,6,0,6,8,0,7,5,-93.04650857957452
1,8,1,8,5,4,9,4,9,1,97.53235575337746
7,6,3,5,8,5,6,5,6,9,120.27456679045855
6,1,7,3,0,4,1,5,1,0,-142.82835541006006
8,3,1,2,4,3,7,3,7,6,70.17801159623514
7,8,5,7,8,1,1,7,6,1,38.97394030446792
4,2,7,2,0,3,8,7,8,9,122.5875436839138
6,9,2,8,7,4,6,6,1,3,131.11015902592115
3,4,7,5,4,7,7,5,7,1,93.25410184064984
1,1,9,7,9,0,8,9,9,4,117.0199938431902
5,8,7,9,3,1,1,6,8,0,60.93947848664541
6,0,6,3,6,4,2,3,7,9,-35.70071406599522
1,2,7,7,6,1,3,5,5,7,-145.32639990879844
3,4,8,3,7,1,9,3,4,2,132.0570276016898
6,5,0,4,4,7,2,3,4,9,-87.35662728323715
4,1,3,7,2,7,3,2,5,8,-112.95872038714873
5,3,5,9,5,1,3,6,8,4,-2.5797823556863406
6,5,9,3,3,4,4,6,1,9,172.24074115922602
6,6,2,2,4,5,0,0,3,1,-228.63985699232694
4,3,4,2,1,7,2,3,6,1,-100.3798472532307
7,6,4,4,0,4,0,8,5,5,-28.895393143582215
1,5,4,6,8,8,6,4,2,4,-90.34807298933987
5,1,9,3,9,7,8,3,0,2,119.43770995897279
4,1,8,1,0,1,8,1,8,8,79.63488349909763
5,6,1,9,5,2,3,6,5,1,-74.54355253685029
0,4,8,1,5,8,8,9,7,0,58.72577089586722
5,1,4,7,3,7,1,1,7,6,-121.47853656412853
7,5,9,3,9,2,7,4,3,6,218.14977096582746
1,1,3,6,5,8,2,4,3,1,-261.1141534894316
6,2,3,6,2,6,8,6,1,1,26.47687974137989
3,5,1,9,4,5,6,3,1,8,-53.27039679589813
0,4,3,8,7,0,1,1,0,6,-436.53727579372685
7,5,9,0,2,8,0,7,5,1,99.50591819412212
6,5,5,4,1,3,3,7,6,4,41.19049006594386
6,0,9,4,8,8,0,2,1,4,-111.52068639661012
3,6,7,4,8,7,0,3,8,6,-74.56554244590802
4,2,1,4,7,4,7,3,3,2,-118.33059876971424
0,1,2,5,5,1,2,1,7,4,-365.16562250888387
7,6,3,5,8,9,2,9,1,0,83.68801964463435
7,7,0,7,3,1,2,7,9,1,1.302554275379407
1,6,6,8,4,9,1,4,8,4,-36.19186524142756
2,6,9,5,3,6,9,5,1,4,198.81033836077896
5,7,9,8,9,4,2,3,6,7,122.95264668682857
3,2,9,6,7,2,3,3,1,6,-10.696430814997463
6,8,6,1,3,3,4,0,1,5,-19.854896484623268
8,7,8,8,1,8,2,6,7,5,239.42727427084662
0,8,5,4,6,5,4,4,5,8,-74.39485684007332
8,1,5,5,5,0,8,6,2,3,79.14480810219266
4,8,8,7,8,2,6,5,9,4,192.25609397411637
6,1,3,9,4,7,8,7,4,8,123.74962174319634
3,5,4,7,4,0,6,0,7,9,-81.01195950294915
9,1,7,3,5,2,8,3,9,7,266.47671371125574
1,0,7,3,8,2,6,8,9,7,13.461103422467666
3,8,7,5,5,7,4,3,0,1,-19.186960604154024
8,6,5,5,6,3,6,0,7,9,146.32475268647605
0,1,9,5,5,4,0,3,6,1,-214.8561715602358
9,8,3,1,2,8,5,5,6,4,202.65269161492995
9,1,4,9,5,3,5,1,4,0,30.90483777713822
5,1,5,4,2,3,8,4,3,1,9.180050154980002
4,0,2,4,1,3,7,4,6,3,-122.7840726974794
7,3,2,7,3,8,2,6,6,8,-4.4363195355862075
3,6,2,8,2,8,4,8,5,8,-0.7729529936099837
3,8,3,1,6,5,5,2,6,0,-46.1450493869183
3,1,5,3,7,6,0,8,8,9,-82.32393038456472
1,3,5,0,4,5,0,7,6,8,-174.76523680658082
0,1,0,9,5,4,4,8,8,2,-254.77808901424874
0,6,5,8,2,5,5,1,4,1,-208.34543789409054
6,8,2,3,9,6,6,8,8,0,118.06846742458582
4,2,0,1,5,0,8,2,3,5,-140.8792453652668
5,6,2,2,1,0,4,1,6,9,-97.0971426269701
3,6,8,8,3,6,7,8,1,4,136.87988631085
4,5,5,0,4,6,6,3,5,5,36.97116354689841
7,6,8,7,3,6,3,4,5,2,131.90393459712698
7,0,6,8,1,8,1,4,9,5,-9.22250565589237
8,2,8,0,3,0,7,1,6,4,106.7396578790972
7,4,3,1,8,5,1,9,0,8,-24.999843297974863
6,0,5,3,6,5,2,5,6,7,-67.97326279226947
8,4,0,1,0,4,0,4,8,8,-109.36017751305012
1,9,5,7,4,0,3,4,3,2,-144.5592938441253
1,6,3,1,0,7,2,9,3,8,-73.5573405090311
3,5,8,6,1,2,8,7,2,0,119.21692066274815
5,6,2,9,8,2,3,5,9,2,-7.010431748317799
7,9,6,5,7,5,7,1,9,9,240.50574122541894
6,9,0,8,2,6,1,7,4,7,-107.70118933573664
9,3,1,3,7,8,4,7,7,3,103.16529732348204
6,6,7,8,0,8,1,2,5,5,15.331775352769036
8,7,3,3,2,8,4,4,5,3,89.28994771155159
1,4,2,8,8,8,9,4,7,6,113.50807970287732
1,1,4,7,8,1,8,1,7,1,-157.80582197256214
8,1,2,1,3,6,0,9,2,6,-83.10274519963475
6,6,3,3,0,7,5,1,3,2,-31.956730473089074
5,5,5,3,8,9,2,3,3,5,7.413071282961518
3,2,7,3,2,5,3,9,7,1,26.922784829851047
5,7,0,7,1,0,1,3,8,2,-203.30997782002936
9,8,3,5,9,4,4,6,4,9,305.44891438317103
6,8,0,6,6,4,8,7,2,2,12.369384529347144
4,6,1,2,1,8,3,4,1,4,-115.77760336434058
3,5,5,8,0,7,9,8,10,1,261.458506398988
1,1,4,1,1,9,2,8,2,9,-137.97455457943096
4,7,5,1,1,1,5,9,0,3,-0.7098590773102558
8,7,8,1,5,5,1,1,8,8,113.21181215663483
8,0,9,0,8,7,7,2,8,7,212.80896092745047
8,0,2,9,8,8,1,1,8,9,-93.08363141244992
2,6,5,9,7,3,6,1,8,5,-6.493818207629133
6,9,1,5,2,0,5,1,8,1,-54.51255809406126
6,1,7,3,3,4,8,1,0,9,70.99966546798665
8,2,6,5,1,4,2,6,6,4,56.57660675612417
3,9,4,8,3,5,6,5,4,4,109.92400367683052
0,5,8,7,5,2,9,2,4,4,49.432105131257124
1,5,6,3,9,1,8,3,8,3,22.62142263807729
1,4,9,2,4,5,0,3,4,5,-101.73791147386002
3,0,1,0,8,9,3,7,7,8,-122.78993986670464
4,4,8,9,4,0,5,6,8,4,75.04011047905792
2,8,2,7,6,6,8,9,2,1,82.2534354496021
1,4,2,4,5,5,6,8,3,1,-96.72531696543015
1,6,1,6,2,8,8,1,7,6,-53.26425398490168
2,9,9,4,9,7,4,4,2,3,117.15747082501923
8,8,3,2,8,9,0,8,8,2,8.10024687130803
6,0,5,6,5,8,7,2,8,6,58.728135423051
2,9,1,1,3,1,5,1,0,2,-183.7765476711175
0,7,4,4,6,2,4,9,5,7,-37.460310835746114
9,7,5,1,1,7,5,9,5,3,253.47403997937434
3,2,9,5,5,1,9,2,8,8,161.15840346477114
4,7,2,8,7,2,4,2,6,2,-70.53099581710838
8,7,7,7,2,5,4,2,8,7,196.31502924764757
2,5,2,3,5,8,3,2,0,2,-192.590646515323
3,2,9,5,6,0,8,1,7,4,70.590969727161
4,9,1,0,9,8,3,3,8,2,-43.0103501658605
1,3,1,2,7,4,5,7,0,1,-207.63242951138255
1,1,6,7,4,8,6,2,7,1,-74.67995848718358
6,8,6,7,7,3,1,3,8,2,52.72424733400487
10,6,2,3,3,1,1,2,9,9,139.83692292610905
4,1,7,6,7,7,9,6,4,1,117.76419657224834
5,3,1,8,8,0,1,0,2,4,-335.4748188849524
6,9,6,6,0,6,8,0,2,7,175.21683775818443
3,9,3,2,5,9,5,2,2,0,-15.927438148493664
1,6,1,0,7,4,4,8,4,8,-102.68405428091813
5,8,5,5,8,2,1,9,3,0,-21.5963843418224
5,5,2,4,1,9,7,1,6,0,-20.720630307815266
2,1,0,7,1,5,4,8,3,9,-225.80578020708555
4,2,0,8,5,7,6,4,8,8,-107.82697319385943
5,2,9,2,8,0,2,5,4,1,-6.413412936402878
4,4,7,7,2,9,2,2,1,2,-40.820855365337
0,4,3,9,2,8,7,5,6,7,-138.49947865976196
1,1,5,1,1,4,2,3,1,5,-285.89157977945024
7,1,2,5,4,3,0,6,4,3,-209.80999334903476
7,2,7,1,9,3,4,2,0,9,35.55706700620439
9,8,5,5,4,2,5,9,5,8,308.89659194210793
1,4,9,8,8,2,5,3,8,4,72.4378690323613
5,8,1,4,7,7,4,0,4,0,-89.85091740635738
2,7,3,2,8,2,9,5,4,2,72.40427877920027
0,8,6,8,2,4,6,1,4,9,-25.816223799375095
2,0,8,0,3,4,4,6,4,1,-93.91064566245748
0,0,0,8,5,4,5,5,8,8,-304.4690847480163
8,8,8,3,1,9,2,3,5,7,205.0575203435708
8,4,3,9,8,6,8,7,6,9,244.8852809239225
5,2,1,8,6,9,0,7,2,5,-141.7054304740748
6,1,7,3,4,7,5,8,3,5,74.53473496842221
7,4,4,3,3,5,6,7,4,4,83.99649297627585
8,7,0,5,9,3,6,6,8,1,42.219824901530146
6,6,4,7,9,2,4,8,2,7,50.14500717183434
7,9,1,0,3,2,5,2,3,4,73.95550669489413
2,4,3,4,9,7,4,1,1,8,-121.83407807579383
5,9,9,1,4,2,3,7,8,5,212.3479790080766
8,9,8,9,1,8,0,2,3,2,81.42490656329309
1,1,4,8,9,7,0,1,3,2,-373.34618675587376
5,6,8,3,9,5,1,5,3,8,33.718177166569255
0,6,2,8,6,5,2,3,6,5,-219.41783260597268
0,9,7,2,8,1,2,3,4,4,-104.19159967369993
8,6,8,2,4,8,1,0,2,1,31.30400171642271
3,3,0,5,0,8,5,2,1,2,-183.93125346064153
2,2,7,4,1,9,4,5,6,3,-9.664523766584669
5,7,2,4,0,4,1,4,2,2,-129.7125318014049
3,1,3,8,6,3,8,2,0,3,-95.14097123189642
4,3,9,7,3,7,1,7,9,4,126.91884644757587
3,0,7,7,6,2,3,5,7,2,-86.33096428632264
5,1,8,1,4,7,6,1,6,5,77.53180714883268
5,2,6,0,2,8,3,7,2,6,23.421118986794177
5,4,7,5,4,4,2,7,2,9,19.210191500886783
2,6,1,4,8,9,6,9,5,9,54.019259959105156
9,9,4,3,1,4,4,1,0,4,165.95829027137992
4,3,5,4,0,4,5,5,6,0,-48.39938562319318
0,7,7,4,1,1,0,6,1,4,-282.91029208004005
0,5,4,0,6,0,3,6,1,9,-212.29494942247194
4,2,0,3,3,1,0,8,9,9,-273.1215897603416
1,1,7,6,5,1,1,1,9,4,-157.09574065542552
8,5,1,8,5,4,2,5,3,6,-22.718924352374835
1,0,8,4,3,2,9,4,5,5,79.98261182467705
9,2,5,9,2,6,6,6,7,1,188.2473809062131
0,5,8,7,4,6,1,1,5,9,-67.91516141235749
6,7,4,5,1,8,5,5,7,7,111.44942614022375
5,0,4,4,3,8,4,4,7,1,-80.2782494528603
3,1,7,4,4,1,5,8,1,6,-29.360557627470826
3,4,0,5,1,0,5,1,2,7,-250.02837822768086
2,8,4,8,2,0,9,5,7,8,132.3519627686731
3,8,3,1,6,9,6,8,6,7,129.28101578798842
7,6,1,8,8,5,8,7,5,4,158.2004290749271
6,4,2,5,1,0,3,6,6,6,-91.13231759579405
1,3,7,5,1,4,3,4,2,6,-118.63393466550954
7,4,9,3,5,3,5,7,1,5,186.0797489443146
0,9,7,9,1,2,8,2,4,2,37.07697609062507
4,8,3,8,7,2,7,3,0,3,-45.34678598793839
5,2,6,1,5,8,5,9,5,4,113.0215877610793
7,7,7,3,5,6,7,3,3,5,201.3822815320806
4,6,4,2,6,9,7,5,6,3,90.59672253852037
7,0,8,4,3,10,2,4,5,5,85.10797232107313
3,1,1,0,0,2,3,2,9,9,-183.17775471716845
6,8,4,7,7,3,2,8,2,2,19.69545053360317
8,3,0,3,7,0,6,2,7,3,-88.20740959597828
9,4,4,2,3,1,2,8,9,3,90.51403318122536
6,7,8,3,4,1,5,5,6,7,131.83396877093344
8,0,6,4,8,8,9,4,6,3,213.63108650075526
4,5,0,7,4,3,2,2,3,3,-218.22192605186777
6,3,6,9,1,7,3,5,9,3,79.17255199801876
9,0,1,9,2,7,9,3,7,8,184.17522470543074
0,9,8,4,9,4,2,8,4,2,6.246712196433464
0,7,1,2,1,9,6,3,5,7,-211.90478610270017
1,2,4,5,9,1,2,4,2,0,-252.3580367858546
2,2,6,6,5,5,5,9,5,3,23.477942228870774
3,4,6,8,9,1,4,4,0,0,-119.1991478526728
5,1,7,4,7,8,0,6,2,7,-105.8899055441006
5,7,6,3,6,6,5,4,9,0,96.35544891229206
6,0,4,6,3,4,2,7,9,3,-39.31298768699498
3,7,6,9,9,7,1,3,6,7,-23.789079042554683
0,5,6,4,8,0,0,4,1,6,-274.0787953369837
2,3,8,1,8,0,7,0,9,4,-50.3482076530749
7,6,9,7,1,3,3,8,2,5,163.47605113155888
4,1,3,7,8,7,0,8,8,2,-191.64911199334904
6,0,1,2,5,9,8,2,6,8,-7.592323839901169
6,7,8,5,1,4,3,5,3,1,104.59835772944203
2,7,4,0,2,6,3,9,3,6,-28.928501117597797
5,5,1,7,4,0,3,2,5,1,-202.19127112036887
9,8,0,8,6,2,1,8,3,2,-26.76845466785937
3,0,4,4,7,6,6,3,4,3,-123.80568165998513
1,5,0,8,6,6,1,6,6,8,-245.84289362275013
5,5,2,1,3,1,9,1,0,1,-52.74933624362962
1,3,7,6,0,1,1,5,9,4,-120.80178428930319
8,2,7,7,3,5,9,2,6,4,255.60027542140637
4,9,2,6,1,7,1,4,4,9,-44.52088007936228
3,2,0,0,3,7,5,4,8,4,-195.34377449053136
8,8,4,5,4,9,4,1,2,7,163.75371367682794
8,8,2,1,9,7,3,1,8,8,122.64287775959272
9,2,9,1,5,0,7,1,9,1,298.32924946772425
1,5,3,4,4,2,1,4,0,2,-292.7041324482219
7,5,2,0,6,6,5,7,6,2,74.60029059816124
5,6,4,9,6,5,2,5,7,6,2.417830460316406
5,9,7,7,5,4,7,4,8,9,270.734001489696
8,2,6,1,3,9,2,1,3,9,78.76382821593256
0,6,4,8,5,5,6,2,7,8,-50.56097359508084
4,5,2,6,9,9,4,2,7,3,-5.082455314705957
5,6,8,3,7,5,5,7,6,5,164.89835645413382
5,6,6,5,4,2,2,7,0,3,-64.78788375262248
2,2,7,6,5,9,7,0,1,7,14.730427761091065
0,3,7,6,0,6,0,7,1,1,-261.4967111229439
4,2,9,8,1,9,9,8,3,1,291.8873663496091
4,7,3,5,7,2,3,9,9,0,56.82877034247695
7,3,8,0,9,1,3,5,2,5,68.64826167630054
8,7,2,3,5,7,4,8,9,2,142.13700373320933
6,0,5,2,3,7,6,6,3,7,0.7373005802475063
6,3,1,9,1,0,9,6,5,8,55.061564710016455
8,6,8,7,1,5,9,9,0,6,410.6050157315724
1,8,0,5,6,5,2,7,7,4,-161.88143158511636
0,4,5,3,2,0,3,9,1,3,-188.0488493181968
7,3,4,3,3,1,8,8,1,7,133.7019328538387
6,3,1,2,6,3,7,5,6,7,-29.2507125981516
1,6,7,8,8,8,8,5,4,6,101.79261042101197
2,8,3,2,9,5,9,9,9,3,183.23935241282175
3,8,2,2,6,3,9,5,6,5,118.15411224153684
0,7,7,5,1,3,2,4,7,6,-96.39922499678426
1,2,8,0,8,7,4,3,3,3,-75.78964333535652
1,6,5,1,2,1,1,1,4,1,-250.92550093322862
3,4,7,4,6,0,9,1,9,2,85.20990108944838
6,3,3,5,5,1,1,6,2,8,-110.8870037518918
3,3,6,1,4,2,7,6,9,1,52.501897637304964
8,0,4,2,7,8,5,5,6,2,50.375702327687605
7,6,0,1,4,3,6,6,8,1,12.71133084552774
6,1,2,7,6,2,7,6,8,9,29.17796635482882
9,4,6,3,8,7,1,9,3,4,253.0067475939958
5,8,6,8,1,8,6,3,1,1,85.57361895738059
7,1,1,3,7,2,6,9,1,0,-29.96873977202899
7,5,6,8,9,6,8,1,4,4,197.4889835206929
9,6,3,3,9,6,6,4,7,6,265.50091671407205
4,1,2,8,6,8,1,3,3,1,-237.32363037646232
0,8,4,6,2,3,8,7,4,8,-3.4701123898991
9,4,6,8,9,1,6,7,3,4,190.4780671499639
7,3,3,4,8,0,5,8,3,9,51.00924912993961
8,2,5,3,6,4,0,4,5,9,-27.945605976305544
9,5,1,4,4,5,7,2,8,4,141.62071790788588
6,8,4,4,9,8,8,2,6,8,179.26242640556998
0,5,6,3,9,5,2,2,1,4,-228.4252339128314
1,7,3,8,5,3,5,0,3,7,-163.17461964262202
5,7,5,6,2,3,2,9,7,8,108.63981958770688
0,2,3,5,9,1,0,1,8,1,-450.5257306575335
7,8,6,3,4,7,3,6,1,4,112.03010532811874
8,8,4,2,7,3,3,3,7,2,103.39167730574198
8,9,4,4,8,6,4,3,3,6,141.9246278926273
3,7,8,9,0,2,3,0,1,2,-34.480596686559196
7,4,1,2,3,4,4,5,4,8,-13.389664896392912
4,7,9,0,3,1,7,8,3,4,274.7078274309663
4,1,5,7,3,1,3,3,4,7,-134.86809902655722
9,4,6,9,1,5,0,4,7,4,30.666188527808696
3,0,4,7,8,8,3,2,3,0,-190.1957780076924
7,2,8,8,6,1,9,8,8,9,354.6634889909978
8,8,1,2,8,8,2,4,9,6,92.4004677830793
8,0,8,1,6,7,8,4,3,7,199.59527204070037
1,1,5,4,1,6,6,5,4,9,-43.837142663443586
1,3,2,1,7,3,5,8,1,7,-159.02400192048248
0,9,8,7,8,0,3,1,7,9,-91.84524874300597
2,7,1,1,9,7,5,8,3,8,-33.54183167978331
8,6,8,2,8,9,5,7,4,3,286.99678548751507
6,2,6,2,4,3,0,1,0,2,-186.36172789997755
1,2,3,7,1,1,5,2,7,6,-197.34184518592116
7,8,9,8,9,8,1,7,4,4,231.48539809643972
4,3,4,8,7,1,7,1,9,6,-13.054487236312493
